gene,name,code,unique_name
B9J08_003422,B9J08_003422,3422,3422
B9J08_003423,B9J08_003423,3423,3423
B9J08_003424,CDC5,3424,CDC5_3424
B9J08_003425,RPB11,3425,RPB11_3425
B9J08_003426,SIN3,3426,SIN3_3426
B9J08_003427,YOR296W,3427,YOR296W_3427
B9J08_003428,TRI1,3428,TRI1_3428
B9J08_003429,RRS1,3429,RRS1_3429
B9J08_003430,GEM1,3430,GEM1_3430
B9J08_003431,BOL3,3431,BOL3_3431
B9J08_003432,PRT1,3432,PRT1_3432
B9J08_003433,PRT1,3433,PRT1_3433
B9J08_003434,B9J08_003434,3434,3434
B9J08_003435,PRE10,3435,PRE10_3435
B9J08_003436,PFA4,3436,PFA4_3436
B9J08_003437,PRX1,3437,PRX1_3437
B9J08_003438,YGR053C,3438,YGR053C_3438
B9J08_003439,LAM5,3439,LAM5_3439
B9J08_003440,ILV5,3440,ILV5_3440
B9J08_003441,KSP1_FMP48,3441,KSP1_FMP48_3441
B9J08_003442,HYR1,3442,HYR1_3442
B9J08_003443,ATG33,3443,ATG33_3443
B9J08_003444,OCA1,3444,OCA1_3444
B9J08_003445,OST2,3445,OST2_3445
B9J08_003446,RAS1,3446,RAS1_3446
B9J08_003447,PHO23,3447,PHO23_3447
B9J08_003448,MET32,3448,MET32_3448
B9J08_003449,GPD1,3449,GPD1_3449
B9J08_003450,SET2,3450,SET2_3450
B9J08_003451,LST4,3451,LST4_3451
B9J08_003452,UGA11_UGA1,3452,UGA11_UGA1_3452
B9J08_003453,CMK2,3453,CMK2_3453
B9J08_003454,ADAEC,3454,ADAEC_3454
B9J08_003455,AIM14,3455,AIM14_3455
B9J08_003456,B9J08_003456,3456,3456
B9J08_003457,RAD32_RAD30,3457,RAD32_RAD30_3457
B9J08_003458,PEX10,3458,PEX10_3458
B9J08_003459,MNN10,3459,MNN10_3459
B9J08_003460,SWI1,3460,SWI1_3460
B9J08_003461,B9J08_003461,3461,3461
B9J08_003462,PEX5,3462,PEX5_3462
B9J08_003463,HIS4,3463,HIS4_3463
B9J08_003464,B9J08_003464,3464,3464
B9J08_003465,HOL1,3465,HOL1_3465
B9J08_003466,MDH1-3_MDH3,3466,MDH1-3_MDH3_3466
B9J08_003467,CDC54_MCM4,3467,CDC54_MCM4_3467
B9J08_003468,B9J08_003468,3468,3468
B9J08_003469,B9J08_003469,3469,3469
B9J08_003470,GSG1_TRS85,3470,GSG1_TRS85_3470
B9J08_003471,RAX2,3471,RAX2_3471
B9J08_003472,B9J08_003472,3472,3472
B9J08_003473,PEP1,3473,PEP1_3473
B9J08_003474,B9J08_003474,3474,3474
B9J08_003475,B9J08_003475,3475,3475
B9J08_003476,B9J08_003476,3476,3476
B9J08_003477,PRP40,3477,PRP40_3477
B9J08_003478,ARC19,3478,ARC19_3478
B9J08_003479,DAL81,3479,DAL81_3479
B9J08_003480,ACF2_DSE4,3480,ACF2_DSE4_3480
B9J08_003481,B9J08_003481,3481,3481
B9J08_003482,SWF1,3482,SWF1_3482
B9J08_003483,B9J08_003483,3483,3483
B9J08_003484,B9J08_003484,3484,3484
B9J08_003485,TRM1,3485,TRM1_3485
B9J08_003486,PLB3_PLB1,3486,PLB3_PLB1_3486
B9J08_003487,B9J08_003487,3487,3487
B9J08_003488,CCE1,3488,CCE1_3488
B9J08_003489,CAB3,3489,CAB3_3489
B9J08_003490,SEC11,3490,SEC11_3490
B9J08_003491,B9J08_003491,3491,3491
B9J08_003492,B9J08_003492,3492,3492
B9J08_003493,B9J08_003493,3493,3493
B9J08_003494,POP1,3494,POP1_3494
B9J08_003495,SSU72,3495,SSU72_3495
B9J08_003496,ATG4,3496,ATG4_3496
B9J08_003497,SQS1,3497,SQS1_3497
B9J08_003498,JJJ1,3498,JJJ1_3498
B9J08_003499,B9J08_003499,3499,3499
B9J08_003500,CSP37_OM45,3500,CSP37_OM45_3500
B9J08_003501,PRS_AIM10,3501,PRS_AIM10_3501
B9J08_003502,SBH2,3502,SBH2_3502
B9J08_003503,PIN4,3503,PIN4_3503
B9J08_003504,PTC2,3504,PTC2_3504
B9J08_003505,SAS3,3505,SAS3_3505
B9J08_003506,YBL055C,3506,YBL055C_3506
B9J08_003507,B9J08_003507,3507,3507
B9J08_003508,ATP2,3508,ATP2_3508
B9J08_003509,JHD2,3509,JHD2_3509
B9J08_003510,PRO3,3510,PRO3_3510
B9J08_003511,B9J08_003511,3511,3511
B9J08_003512,SUB2,3512,SUB2_3512
B9J08_003513,YPL034W,3513,YPL034W_3513
B9J08_003514,MET15_MET17,3514,MET15_MET17_3514
B9J08_003515,ECM7,3515,ECM7_3515
B9J08_003516,DIF1,3516,DIF1_3516
B9J08_003517,CAR2,3517,CAR2_3517
B9J08_003518,CNH1_NHA1,3518,CNH1_NHA1_3518
B9J08_003519,GCG1,3519,GCG1_3519
B9J08_003520,B9J08_003520,3520,3520
B9J08_003521,TRE2,3521,TRE2_3521
B9J08_003522,MAG2,3522,MAG2_3522
B9J08_003523,SPC2,3523,SPC2_3523
B9J08_003524,TDA5,3524,TDA5_3524
B9J08_003525,DPH2,3525,DPH2_3525
B9J08_003526,MUC1,3526,MUC1_3526
B9J08_003527,FUN26,3527,FUN26_3527
B9J08_003528,TOK1,3528,TOK1_3528
B9J08_003529,TOK1,3529,TOK1_3529
B9J08_003530,MRPS17,3530,MRPS17_3530
B9J08_003531,HIS5,3531,HIS5_3531
B9J08_003532,B9J08_003532,3532,3532
B9J08_003533,SEC72,3533,SEC72_3533
B9J08_003534,B9J08_003534,3534,3534
B9J08_003535,ULS1,3535,ULS1_3535
B9J08_003536,COG8,3536,COG8_3536
B9J08_003537,VMA6,3537,VMA6_3537
B9J08_003538,RAD17,3538,RAD17_3538
B9J08_003539,B9J08_003539,3539,3539
B9J08_003540,MUP1,3540,MUP1_3540
B9J08_003541,B9J08_003541,3541,3541
B9J08_003542,AYR2_AYR1,3542,AYR2_AYR1_3542
B9J08_003543,BSD2,3543,BSD2_3543
B9J08_003544,CTP1,3544,CTP1_3544
B9J08_003545,TFA1,3545,TFA1_3545
B9J08_003546,HCM1,3546,HCM1_3546
B9J08_003547,BUD31,3547,BUD31_3547
B9J08_003548,B9J08_003548,3548,3548
B9J08_003549,B9J08_003549,3549,3549
B9J08_003550,YWP1_FLO5,3550,YWP1_FLO5_3550
B9J08_003551,YMR317W,3551,YMR317W_3551
B9J08_003552,MET10,3552,MET10_3552
B9J08_003553,DLD1,3553,DLD1_3553
B9J08_003554,IES6,3554,IES6_3554
B9J08_003555,TCA17,3555,TCA17_3555
B9J08_003556,BSP1,3556,BSP1_3556
B9J08_003557,SNL1,3557,SNL1_3557
B9J08_003558,B9J08_003558,3558,3558
B9J08_003559,DJP1,3559,DJP1_3559
B9J08_003560,MRPS5,3560,MRPS5_3560
B9J08_003561,GPC1,3561,GPC1_3561
B9J08_003562,NOP13,3562,NOP13_3562
B9J08_003563,ADH2_ADH3,3563,ADH2_ADH3_3563
B9J08_003564,SLK19_YGR130C,3564,SLK19_YGR130C_3564
B9J08_003565,B9J08_003565,3565,3565
B9J08_003566,B9J08_003566,3566,3566
B9J08_003567,MDS3,3567,MDS3_3567
B9J08_003568,GCY1,3568,GCY1_3568
B9J08_003569,YJL218W,3569,YJL218W_3569
B9J08_003570,YIP4,3570,YIP4_3570
B9J08_003571,APR1_PEP4,3571,APR1_PEP4_3571
B9J08_003572,VAN1,3572,VAN1_3572
B9J08_003573,PRM15,3573,PRM15_3573
B9J08_003574,PRP19,3574,PRP19_3574
B9J08_003575,EVP1_PUN1,3575,EVP1_PUN1_3575
B9J08_003576,FCP1,3576,FCP1_3576
B9J08_003577,TAF8,3577,TAF8_3577
B9J08_003578,DSK2,3578,DSK2_3578
B9J08_003579,ASH1,3579,ASH1_3579
B9J08_003580,MTR2,3580,MTR2_3580
B9J08_003581,YHR202W,3581,YHR202W_3581
B9J08_003582,RPS4A,3582,RPS4A_3582
B9J08_003583,GYP5,3583,GYP5_3583
B9J08_003584,SPG5,3584,SPG5_3584
B9J08_003585,GAL4,3585,GAL4_3585
B9J08_003586,SGS1,3586,SGS1_3586
B9J08_003587,ZSF1_TIS11,3587,ZSF1_TIS11_3587
B9J08_003588,VPS71,3588,VPS71_3588
B9J08_003589,GCN1,3589,GCN1_3589
B9J08_003590,MIG2_MIG1,3590,MIG2_MIG1_3590
B9J08_003591,B9J08_003591,3591,3591
B9J08_003592,RIM4,3592,RIM4_3592
B9J08_003593,JAB1_RRI1,3593,JAB1_RRI1_3593
B9J08_003594,DOT4_UBP10,3594,DOT4_UBP10_3594
B9J08_003595,MOH1,3595,MOH1_3595
B9J08_003596,MRPL22,3596,MRPL22_3596
B9J08_003597,B9J08_003597,3597,3597
B9J08_003598,CSH3_SHR3,3598,CSH3_SHR3_3598
B9J08_003599,RAC1_RHO5,3599,RAC1_RHO5_3599
B9J08_003600,NOP6,3600,NOP6_3600
B9J08_003601,B9J08_003601,3601,3601
B9J08_003602,IPI3,3602,IPI3_3602
B9J08_003603,PBR1,3603,PBR1_3603
B9J08_003604,NPR1,3604,NPR1_3604
B9J08_003605,MRPL19,3605,MRPL19_3605
B9J08_003606,BCK2,3606,BCK2_3606
B9J08_003607,B9J08_003607,3607,3607
B9J08_003608,YPL247C,3608,YPL247C_3608
B9J08_003609,GCV2,3609,GCV2_3609
B9J08_003610,TEF1,3610,TEF1_3610
B9J08_003611,SDS24,3611,SDS24_3611
B9J08_003612,OLE1,3612,OLE1_3612
B9J08_003613,SNX3,3613,SNX3_3613
B9J08_003614,ADH2_ADH1,3614,ADH2_ADH1_3614
B9J08_003615,TKL1,3615,TKL1_3615
B9J08_003616,OPY2,3616,OPY2_3616
B9J08_003617,NOT5,3617,NOT5_3617
B9J08_003618,LTP1,3618,LTP1_3618
B9J08_003619,MED15_GAL11,3619,MED15_GAL11_3619
B9J08_003620,DIP2,3620,DIP2_3620
B9J08_003621,PLB5_PLB3,3621,PLB5_PLB3_3621
B9J08_003622,B9J08_003622,3622,3622
B9J08_003623,SSY1,3623,SSY1_3623
B9J08_003624,DCK1,3624,DCK1_3624
B9J08_003625,ACP12_ACP1,3625,ACP12_ACP1_3625
B9J08_003626,SDS22,3626,SDS22_3626
B9J08_003627,HSP21,3627,HSP21_3627
B9J08_003628,POX1-3_POX1,3628,POX1-3_POX1_3628
B9J08_003629,GCD7,3629,GCD7_3629
B9J08_003630,MED1,3630,MED1_3630
B9J08_003631,COQ5,3631,COQ5_3631
B9J08_003632,CDC19,3632,CDC19_3632
B9J08_003633,PEX6,3633,PEX6_3633
B9J08_003634,RPL31B,3634,RPL31B_3634
B9J08_003635,B9J08_003635,3635,3635
B9J08_003636,B9J08_003636,3636,3636
B9J08_003637,YLR407W,3637,YLR407W_3637
B9J08_003638,RXT3,3638,RXT3_3638
B9J08_003639,VAM6,3639,VAM6_3639
B9J08_003640,UTP21,3640,UTP21_3640
B9J08_003641,DUS3,3641,DUS3_3641
B9J08_003642,YET3,3642,YET3_3642
B9J08_003643,ECM3,3643,ECM3_3643
B9J08_003644,B9J08_003644,3644,3644
B9J08_003645,POB3,3645,POB3_3645
B9J08_003646,HOM2,3646,HOM2_3646
B9J08_003647,RKM5,3647,RKM5_3647
B9J08_003648,SAC3,3648,SAC3_3648
B9J08_003649,ENT3,3649,ENT3_3649
B9J08_003650,CPR3,3650,CPR3_3650
B9J08_003651,B9J08_003651,3651,3651
B9J08_003652,SNU23,3652,SNU23_3652
B9J08_003653,TPP1,3653,TPP1_3653
B9J08_003654,AIM36,3654,AIM36_3654
B9J08_003655,MRPS8,3655,MRPS8_3655
B9J08_003656,BUG1,3656,BUG1_3656
B9J08_003657,ZRT2,3657,ZRT2_3657
B9J08_003658,SNF4,3658,SNF4_3658
B9J08_003659,OPT8_YGL114W,3659,OPT8_YGL114W_3659
B9J08_003660,PBP2,3660,PBP2_3660
B9J08_003661,SWC5,3661,SWC5_3661
B9J08_003662,YOL057W,3662,YOL057W_3662
B9J08_003663,MDL2,3663,MDL2_3663
B9J08_003664,POL5,3664,POL5_3664
B9J08_003665,ADO1,3665,ADO1_3665
B9J08_003666,TDA4,3666,TDA4_3666
B9J08_003667,YPT1,3667,YPT1_3667
B9J08_003668,B9J08_003668,3668,3668
B9J08_003669,RPN3,3669,RPN3_3669
B9J08_003670,MED17_SRB4,3670,MED17_SRB4_3670
B9J08_003671,ILM1,3671,ILM1_3671
B9J08_003672,B9J08_003672,3672,3672
B9J08_003673,SWP1,3673,SWP1_3673
B9J08_003674,IMP1,3674,IMP1_3674
B9J08_003675,SCD6,3675,SCD6_3675
B9J08_003676,SPN1,3676,SPN1_3676
B9J08_003677,RPS23A_RPS23B,3677,RPS23A_RPS23B_3677
B9J08_003678,ANT1,3678,ANT1_3678
B9J08_003679,YGR117C,3679,YGR117C_3679
B9J08_003680,DBR1,3680,DBR1_3680
B9J08_003681,MCR1,3681,MCR1_3681
B9J08_003682,NNR2,3682,NNR2_3682
B9J08_003683,B9J08_003683,3683,3683
B9J08_003684,GPD2_GPD1,3684,GPD2_GPD1_3684
B9J08_003685,PCD1,3685,PCD1_3685
B9J08_003686,VMA22,3686,VMA22_3686
B9J08_003687,SSF1,3687,SSF1_3687
B9J08_003688,RRP3,3688,RRP3_3688
B9J08_003689,PIB1,3689,PIB1_3689
B9J08_003690,PUT4_AGP2,3690,PUT4_AGP2_3690
B9J08_003691,MED21_SRB7,3691,MED21_SRB7_3691
B9J08_003692,PMT5_PMT7,3692,PMT5_PMT7_3692
B9J08_003693,YDR306C,3693,YDR306C_3693
B9J08_003694,B9J08_003694,3694,3694
B9J08_003695,RPS27_RPS27B,3695,RPS27_RPS27B_3695
B9J08_003696,RSM22,3696,RSM22_3696
B9J08_003697,MIC26,3697,MIC26_3697
B9J08_003698,B9J08_003698,3698,3698
B9J08_003699,MTM1,3699,MTM1_3699
B9J08_003700,KOG1,3700,KOG1_3700
B9J08_003701,B9J08_003701,3701,3701
B9J08_003702,CDG1,3702,CDG1_3702
B9J08_003703,SSU1,3703,SSU1_3703
B9J08_003704,B9J08_003704,3704,3704
B9J08_003705,TRS65,3705,TRS65_3705
B9J08_003706,FGR14,3706,FGR14_3706
B9J08_003707,PRD1,3707,PRD1_3707
B9J08_003708,GRS1,3708,GRS1_3708
B9J08_003709,IFK2,3709,IFK2_3709
B9J08_003710,YHR078W,3710,YHR078W_3710
B9J08_003711,MHR1,3711,MHR1_3711
B9J08_003712,STB5,3712,STB5_3712
B9J08_003713,TYW1,3713,TYW1_3713
B9J08_003714,ALG2,3714,ALG2_3714
B9J08_003715,B9J08_003715,3715,3715
B9J08_003716,GDT1,3716,GDT1_3716
B9J08_003717,MED8,3717,MED8_3717
B9J08_003718,B9J08_003718,3718,3718
B9J08_003719,RIM2,3719,RIM2_3719
B9J08_003720,MOT1,3720,MOT1_3720
B9J08_003721,LSO2,3721,LSO2_3721
B9J08_003722,LYS22_LYS21,3722,LYS22_LYS21_3722
B9J08_003723,B9J08_003723,3723,3723
B9J08_003724,MET7,3724,MET7_3724
B9J08_003725,B9J08_003725,3725,3725
B9J08_003726,YPL150W,3726,YPL150W_3726
B9J08_003727,SUV3,3727,SUV3_3727
B9J08_003728,YDR248C,3728,YDR248C_3728
B9J08_003729,ENV9,3729,ENV9_3729
B9J08_003730,ERG10,3730,ERG10_3730
B9J08_003731,MRX11,3731,MRX11_3731
B9J08_003732,RIM11,3732,RIM11_3732
B9J08_003733,B9J08_003733,3733,3733
B9J08_003734,DIP5_PUT4,3734,DIP5_PUT4_3734
B9J08_003735,CAK1,3735,CAK1_3735
B9J08_003736,SSN3,3736,SSN3_3736
B9J08_003737,ERG3,3737,ERG3_3737
B9J08_003738,HEM3,3738,HEM3_3738
B9J08_003739,FGR29,3739,FGR29_3739
B9J08_003740,RAD1,3740,RAD1_3740
B9J08_003741,NCE4_RMI1,3741,NCE4_RMI1_3741
B9J08_003742,MET12,3742,MET12_3742
B9J08_003743,ATG27,3743,ATG27_3743
B9J08_003744,B9J08_003744,3744,3744
B9J08_003745,ELP4,3745,ELP4_3745
B9J08_003746,TMS1,3746,TMS1_3746
B9J08_003747,ATP20,3747,ATP20_3747
B9J08_003748,CHR1_ROK1,3748,CHR1_ROK1_3748
B9J08_003749,MRPL15,3749,MRPL15_3749
B9J08_003750,YEA6,3750,YEA6_3750
B9J08_003751,B9J08_003751,3751,3751
B9J08_003752,ZCF31,3752,ZCF31_3752
B9J08_003753,AIM6,3753,AIM6_3753
B9J08_003754,ARG11_ORT1,3754,ARG11_ORT1_3754
B9J08_003755,RPS15,3755,RPS15_3755
B9J08_003756,RPP2B,3756,RPP2B_3756
B9J08_003757,B9J08_003757,3757,3757
B9J08_003758,CSC1,3758,CSC1_3758
B9J08_003759,ARV1,3759,ARV1_3759
B9J08_003760,NUP42,3760,NUP42_3760
B9J08_003761,TOP3,3761,TOP3_3761
B9J08_003762,RKM2,3762,RKM2_3762
B9J08_003763,PAN5,3763,PAN5_3763
B9J08_003764,CAB5,3764,CAB5_3764
B9J08_003765,VPS34,3765,VPS34_3765
B9J08_003766,B9J08_003766,3766,3766
B9J08_003767,CDD1,3767,CDD1_3767
B9J08_003768,MAP1,3768,MAP1_3768
B9J08_003769,B9J08_003769,3769,3769
B9J08_003770,B9J08_003770,3770,3770
B9J08_003771,CCT6,3771,CCT6_3771
B9J08_003772,CZF1_UME6,3772,CZF1_UME6_3772
B9J08_003773,SLY1,3773,SLY1_3773
B9J08_003774,RVB1,3774,RVB1_3774
B9J08_003775,GPN3,3775,GPN3_3775
B9J08_003776,MSC2,3776,MSC2_3776
B9J08_003777,B9J08_003777,3777,3777
B9J08_003778,RPT5,3778,RPT5_3778
B9J08_003779,SEM1,3779,SEM1_3779
B9J08_003780,RPO31,3780,RPO31_3780
B9J08_003781,CTA6,3781,CTA6_3781
B9J08_003782,B9J08_003782,3782,3782
B9J08_003783,TRP4,3783,TRP4_3783
B9J08_003784,BRR2,3784,BRR2_3784
B9J08_003785,PDA1,3785,PDA1_3785
B9J08_003786,CMC2,3786,CMC2_3786
B9J08_003787,PUP3,3787,PUP3_3787
B9J08_003788,YEL1,3788,YEL1_3788
B9J08_003789,HSM3,3789,HSM3_3789
B9J08_003790,MED16_SIN4,3790,MED16_SIN4_3790
B9J08_003791,SHM1,3791,SHM1_3791
B9J08_003792,PRR2_RTK1,3792,PRR2_RTK1_3792
B9J08_003793,CPY1_PRC1,3793,CPY1_PRC1_3793
B9J08_003794,B9J08_003794,3794,3794
B9J08_003795,MTR4,3795,MTR4_3795
B9J08_003796,GYP7,3796,GYP7_3796
B9J08_003797,YNL217W,3797,YNL217W_3797
B9J08_003798,RAP1,3798,RAP1_3798
B9J08_003799,MP65_SCW10,3799,MP65_SCW10_3799
B9J08_003800,UBP15,3800,UBP15_3800
B9J08_003801,CAB4,3801,CAB4_3801
B9J08_003802,MRX1,3802,MRX1_3802
B9J08_003803,CWC22,3803,CWC22_3803
B9J08_003804,CYC1,3804,CYC1_3804
B9J08_003805,YCR090C,3805,YCR090C_3805
B9J08_003806,PLP2,3806,PLP2_3806
B9J08_003807,UBP8,3807,UBP8_3807
B9J08_003808,YOR1,3808,YOR1_3808
B9J08_003809,SOL1,3809,SOL1_3809
B9J08_003810,B9J08_003810,3810,3810
B9J08_003811,UBC12,3811,UBC12_3811
B9J08_003812,ECM9,3812,ECM9_3812
B9J08_003813,PRP46,3813,PRP46_3813
B9J08_003814,ESA1,3814,ESA1_3814
B9J08_003815,PNT1,3815,PNT1_3815
B9J08_003816,RRD2,3816,RRD2_3816
B9J08_003817,CLP1,3817,CLP1_3817
B9J08_003818,SOL1,3818,SOL1_3818
B9J08_003819,GLR1,3819,GLR1_3819
B9J08_003820,PSR1,3820,PSR1_3820
B9J08_003821,SOF1,3821,SOF1_3821
B9J08_003822,HRK1,3822,HRK1_3822
B9J08_003823,IST1,3823,IST1_3823
B9J08_003824,PAC1,3824,PAC1_3824
B9J08_003825,TUM1,3825,TUM1_3825
B9J08_003826,PUS7,3826,PUS7_3826
B9J08_003827,SSP2,3827,SSP2_3827
B9J08_003828,KIP2,3828,KIP2_3828
B9J08_003829,RAD53,3829,RAD53_3829
B9J08_003830,PTR22_PTR2,3830,PTR22_PTR2_3830
B9J08_003831,B9J08_003831,3831,3831
B9J08_003832,YOR1,3832,YOR1_3832
B9J08_003833,YEA4,3833,YEA4_3833
B9J08_003834,MEF2,3834,MEF2_3834
B9J08_003835,NAG6_SEY1,3835,NAG6_SEY1_3835
B9J08_003836,HXK1,3836,HXK1_3836
B9J08_003837,NAG1,3837,NAG1_3837
B9J08_003838,DAC1,3838,DAC1_3838
B9J08_003839,JID1,3839,JID1_3839
B9J08_003840,ARO7,3840,ARO7_3840
B9J08_003841,BTA1,3841,BTA1_3841
B9J08_003842,TAF11,3842,TAF11_3842
B9J08_003843,B9J08_003843,3843,3843
B9J08_003844,TRM9,3844,TRM9_3844
B9J08_003845,B9J08_003845,3845,3845
B9J08_003846,PPM1,3846,PPM1_3846
B9J08_003847,MNN24_MNN2,3847,MNN24_MNN2_3847
B9J08_003848,SNX41,3848,SNX41_3848
B9J08_003849,RPN9,3849,RPN9_3849
B9J08_003850,PTM1,3850,PTM1_3850
B9J08_003851,SNX4,3851,SNX4_3851
B9J08_003852,DCW1,3852,DCW1_3852
B9J08_003853,NRI1,3853,NRI1_3853
B9J08_003854,ENT2,3854,ENT2_3854
B9J08_003855,ESC4_RTT107,3855,ESC4_RTT107_3855
B9J08_003856,CLB2,3856,CLB2_3856
B9J08_003857,B9J08_003857,3857,3857
B9J08_003858,SRB9_SSN2,3858,SRB9_SSN2_3858
B9J08_003859,DYN2,3859,DYN2_3859
B9J08_003860,APT1,3860,APT1_3860
B9J08_003861,SPT5,3861,SPT5_3861
B9J08_003862,SSL1,3862,SSL1_3862
B9J08_003863,DAG7,3863,DAG7_3863
B9J08_003864,TAD2,3864,TAD2_3864
B9J08_003865,PPE1,3865,PPE1_3865
B9J08_003866,QNS1,3866,QNS1_3866
B9J08_003867,B9J08_003867,3867,3867
B9J08_003868,SOG2,3868,SOG2_3868
B9J08_003869,CCS1,3869,CCS1_3869
B9J08_003870,CAF40,3870,CAF40_3870
B9J08_003871,ERC1,3871,ERC1_3871
B9J08_003872,ENP1,3872,ENP1_3872
B9J08_003873,PLC1,3873,PLC1_3873
B9J08_003874,HIS7,3874,HIS7_3874
B9J08_003875,B9J08_003875,3875,3875
B9J08_003876,RRP6,3876,RRP6_3876
B9J08_003877,REI1,3877,REI1_3877
B9J08_003878,SRM1,3878,SRM1_3878
B9J08_003879,CHS2,3879,CHS2_3879
B9J08_003880,PSF2,3880,PSF2_3880
B9J08_003881,ARG2,3881,ARG2_3881
B9J08_003882,ARO4,3882,ARO4_3882
B9J08_003883,YHC3,3883,YHC3_3883
B9J08_003884,B9J08_003884,3884,3884
B9J08_003885,MIT1_SUR1,3885,MIT1_SUR1_3885
B9J08_003886,SLP2,3886,SLP2_3886
B9J08_003887,B9J08_003887,3887,3887
B9J08_003888,B9J08_003888,3888,3888
B9J08_003889,RHO1,3889,RHO1_3889
B9J08_003890,TRM10,3890,TRM10_3890
B9J08_003891,B9J08_003891,3891,3891
B9J08_003892,ORC4,3892,ORC4_3892
B9J08_003893,SST2,3893,SST2_3893
B9J08_003894,GCD11,3894,GCD11_3894
B9J08_003895,B9J08_003895,3895,3895
B9J08_003896,CTF18,3896,CTF18_3896
B9J08_003897,CCZ1,3897,CCZ1_3897
B9J08_003898,B9J08_003898,3898,3898
B9J08_003899,MUB1,3899,MUB1_3899
B9J08_003900,ESP1,3900,ESP1_3900
B9J08_003901,B9J08_003901,3901,3901
B9J08_003902,EMC9_NNF2,3902,EMC9_NNF2_3902
B9J08_003903,PGA52_TOH1,3903,PGA52_TOH1_3903
B9J08_003904,B9J08_003904,3904,3904
B9J08_003905,MRM2,3905,MRM2_3905
B9J08_003906,MPP10,3906,MPP10_3906
B9J08_003907,B9J08_003907,3907,3907
B9J08_003908,SIT1,3908,SIT1_3908
B9J08_003909,B9J08_003909,3909,3909
B9J08_003910,PIR1_PIR3,3910,PIR1_PIR3_3910
B9J08_003911,SAP9_YPS3,3911,SAP9_YPS3_3911
B9J08_003912,SAP9_YPS1,3912,SAP9_YPS1_3912
B9J08_003913,B9J08_003913,3913,3913
B9J08_003914,SFK1,3914,SFK1_3914
B9J08_003915,DIS3,3915,DIS3_3915
B9J08_003916,RIB3,3916,RIB3_3916
B9J08_003917,IRC25,3917,IRC25_3917
B9J08_003918,WRS1,3918,WRS1_3918
B9J08_003919,RPL27A,3919,RPL27A_3919
B9J08_003920,PKH2,3920,PKH2_3920
B9J08_003921,SIT1_ARN1,3921,SIT1_ARN1_3921
B9J08_003922,AVO1,3922,AVO1_3922
B9J08_003923,REX4,3923,REX4_3923
B9J08_003924,IRA2,3924,IRA2_3924
B9J08_003925,IRA2,3925,IRA2_3925
B9J08_003926,ATP19,3926,ATP19_3926
B9J08_003927,CSI2_BRX1,3927,CSI2_BRX1_3927
B9J08_003928,RBD1,3928,RBD1_3928
B9J08_003929,B9J08_003929,3929,3929
B9J08_003930,MRPL13,3930,MRPL13_3930
B9J08_003931,B9J08_003931,3931,3931
B9J08_003932,SRT1,3932,SRT1_3932
B9J08_003933,VPH2,3933,VPH2_3933
B9J08_003934,YNL040W,3934,YNL040W_3934
B9J08_003935,MRPS9,3935,MRPS9_3935
B9J08_003936,SNT1,3936,SNT1_3936
B9J08_003937,CDC6,3937,CDC6_3937
B9J08_003938,MHF1,3938,MHF1_3938
B9J08_003939,DUF1,3939,DUF1_3939
B9J08_003940,RPB5,3940,RPB5_3940
B9J08_003941,RIB7,3941,RIB7_3941
B9J08_003942,FEN1_ELO2,3942,FEN1_ELO2_3942
B9J08_003943,RBK1,3943,RBK1_3943
B9J08_003944,RPG1A_RPG1,3944,RPG1A_RPG1_3944
B9J08_003945,BCP1,3945,BCP1_3945
B9J08_003946,B9J08_003946,3946,3946
B9J08_003947,RVS162_RVS161,3947,RVS162_RVS161_3947
B9J08_003948,KIS2_SIP1,3948,KIS2_SIP1_3948
B9J08_003949,NTO1,3949,NTO1_3949
B9J08_003950,TEC1,3950,TEC1_3950
B9J08_003951,ADE2,3951,ADE2_3951
B9J08_003952,YBL028C,3952,YBL028C_3952
B9J08_003953,RPL19A,3953,RPL19A_3953
B9J08_003954,RAX1,3954,RAX1_3954
B9J08_003955,STP1_STP2,3955,STP1_STP2_3955
B9J08_003956,YRA1,3956,YRA1_3956
B9J08_003957,MEA1_AFI1,3957,MEA1_AFI1_3957
B9J08_003958,B9J08_003958,3958,3958
B9J08_003959,SLC1,3959,SLC1_3959
B9J08_003960,SPA2,3960,SPA2_3960
B9J08_003961,CWC15,3961,CWC15_3961
B9J08_003962,ACL4,3962,ACL4_3962
B9J08_003963,RMP1,3963,RMP1_3963
B9J08_003964,STP2,3964,STP2_3964
B9J08_003965,SPE4,3965,SPE4_3965
B9J08_003966,B9J08_003966,3966,3966
B9J08_003967,ECM25,3967,ECM25_3967
B9J08_003968,B9J08_003968,3968,3968
B9J08_003969,DAD1,3969,DAD1_3969
B9J08_003970,YHR045W,3970,YHR045W_3970
B9J08_003971,CDC1,3971,CDC1_3971
B9J08_003972,CAG1_GPA1,3972,CAG1_GPA1_3972
B9J08_003973,COR1,3973,COR1_3973
B9J08_003974,B9J08_003974,3974,3974
B9J08_003975,RSM7,3975,RSM7_3975
B9J08_003976,PSY4,3976,PSY4_3976
B9J08_003977,SDH4_TIM18,3977,SDH4_TIM18_3977
B9J08_003978,B9J08_003978,3978,3978
B9J08_003979,BNA31_BNA3,3979,BNA31_BNA3_3979
B9J08_003980,EFM2,3980,EFM2_3980
B9J08_003981,MDR1_FLR1,3981,MDR1_FLR1_3981
