Gene ID	Organism	Score	E-Value	Curated GO Functions	Curated GO Processes	Curated GO Components	Computed GO Components	Computed GO Functions	Computed GO Processes	# TM Domains	SignalP Peptide	PFam ID	Interpro ID	PFam Description	Interpro Description	Genomic Sequence ID	Gene Name or Symbol	Ortholog Group	Ortholog count	Paralog count	EC numbers from OrthoMCL	EC numbers
AFUB_047020	Aspergillus fumigatus A1163	218	7E-61	N/A	N/A	N/A	integral component of membrane;integral component of plasma membrane	transmembrane transporter activity	transmembrane transport	9	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	scf_000003_A_fumigatus_A1163	N/A	OG6_105688	1475	4	N/A	N/A
AFUB_090270	Aspergillus fumigatus A1163	150	9E-37	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	scf_000008_A_fumigatus_A1163	N/A	OG6_105688	1475	4	N/A	N/A
AFUB_091650	Aspergillus fumigatus A1163	438	2E-145	N/A	N/A	N/A	N/A	transmembrane transporter activity	transmembrane transport	13	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	scf_000008_A_fumigatus_A1163	N/A	OG6_105688	1475	4	N/A	N/A
AGR57_2787	Phanerochaete chrysosporium RP-78	271	9E-81	N/A	N/A	N/A	N/A	transmembrane transporter activity	transmembrane transport	13	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	PchrRP-78_SC002	N/A	OG6_105688	1479	0	N/A	N/A
AJ78_00998	Emergomyces pasteurianus Ep9510	471	5E-158	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR011701;IPR036259	Major facilitator superfamily	Major facilitator superfamily;MFS transporter superfamily	LGRN01000019	N/A	OG6_105688	1474	5	N/A	N/A
AJ78_02250	Emergomyces pasteurianus Ep9510	253	1E-73	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	12	N/A	PF07690	IPR011701;IPR020846;IPR036259	Major facilitator superfamily	Major facilitator superfamily;Major facilitator superfamily domain;MFS transporter superfamily	LGRN01000059	N/A	OG6_105688	1474	5	N/A	N/A
AJ78_03273	Emergomyces pasteurianus Ep9510	174	3E-45	N/A	N/A	N/A	N/A	transmembrane transporter activity	transmembrane transport	13	N/A	PF07690	IPR011701;IPR036259	Major facilitator superfamily	Major facilitator superfamily;MFS transporter superfamily	LGRN01000101	N/A	OG6_105688	1474	5	N/A	N/A
AJ78_03455	Emergomyces pasteurianus Ep9510	196	5E-53	N/A	N/A	N/A	integral component of membrane	N/A	N/A	11	N/A	N/A	IPR036259	N/A	MFS transporter superfamily	LGRN01000111	N/A	OG6_105688	1474	5	N/A	N/A
AJ78_05566	Emergomyces pasteurianus Ep9510	221	5E-62	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	9	N/A	PF07690	IPR011701;IPR036259	Major facilitator superfamily	Major facilitator superfamily;MFS transporter superfamily	LGRN01000247	N/A	OG6_105688	1474	5	N/A	N/A
AJ78_08723	Emergomyces pasteurianus Ep9510	158	3E-39	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR011701;IPR020846;IPR036259	Major facilitator superfamily	Major facilitator superfamily;Major facilitator superfamily domain;MFS transporter superfamily	LGRN01000921	N/A	OG6_105688	1474	5	N/A	N/A
AKAW_02354	Aspergillus luchuensis IFO 4308	252	1E-73	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	12	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	DF126451	N/A	OG6_105688	1474	5	N/A	N/A
AKAW_03410	Aspergillus luchuensis IFO 4308	172	1E-44	N/A	N/A	N/A	integral component of membrane	N/A	N/A	14	N/A	PF06609	IPR001411;IPR036259	N/A	Tetracycline resistance protein/drug resistance transporter;MFS transporter superfamily	DF126453	N/A	OG6_153020	278	1	N/A	N/A
AKAW_04659	Aspergillus luchuensis IFO 4308	146	3E-35	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	13	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	DF126456	N/A	OG6_105688	1474	5	N/A	N/A
AKAW_07805	Aspergillus luchuensis IFO 4308	146	4E-35	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	DF126469	N/A	OG6_105688	1474	5	N/A	N/A
AKAW_10088	Aspergillus luchuensis IFO 4308	224	5E-63	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	12	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	DF126486	N/A	OG6_105688	1474	5	N/A	N/A
AKAW_10135	Aspergillus luchuensis IFO 4308	398	4E-130	N/A	N/A	N/A	integral component of membrane	N/A	N/A	11	N/A	N/A	IPR001411;IPR036259	N/A	Tetracycline resistance protein/drug resistance transporter;MFS transporter superfamily	DF126487	N/A	OG6_105688	1474	5	N/A	N/A
AKAW_10641	Aspergillus luchuensis IFO 4308	109	6E-23	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	DF126496	N/A	OG6_105688	1474	5	N/A	N/A
AKAW_10887	Aspergillus luchuensis IFO 4308	157	4E-39	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF06609;PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	DF126503	N/A	OG6_153020	278	1	N/A	N/A
AN0374	Aspergillus nidulans FGSC A4	184	2E-48	molecular_function;transmembrane transporter activity	transmembrane transport	integral component of membrane;integral component of plasma membrane	integral component of membrane	transmembrane transporter activity	transmembrane transport	12	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	ChrVIII_A_nidulans_FGSC_A4	N/A	OG6_105688	1475	4	N/A	N/A
AN3160	Aspergillus nidulans FGSC A4	145	8E-35	molecular_function	N/A	N/A	N/A	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	ChrVI_A_nidulans_FGSC_A4	N/A	OG6_153020	276	3	N/A	N/A
AN3763	Aspergillus nidulans FGSC A4	121	8E-27	molecular_function;transmembrane transporter activity	transmembrane transport	integral component of membrane;integral component of plasma membrane	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	ChrII_A_nidulans_FGSC_A4	N/A	OG6_105688	1475	4	N/A	N/A
AN5378	Aspergillus nidulans FGSC A4	439	7E-146	N/A	N/A	N/A	cell surface;cytoplasm;cytoplasmic vesicle;endosome;plasma membrane	ferrichrome transmembrane transporter activity;siderophore uptake transmembrane transporter activity	cellular iron ion homeostasis;cellular response to drug;ferrichrome import into cell;siderophore transport;transmembrane transport	13	N/A	PF06609	IPR001411;IPR036259	N/A	Tetracycline resistance protein/drug resistance transporter;MFS transporter superfamily	ChrV_A_nidulans_FGSC_A4	N/A	OG6_105688	1475	4	N/A	N/A
AN6238	Aspergillus nidulans FGSC A4	155	2E-38	molecular_function;transmembrane transporter activity	transmembrane transport	integral component of membrane;integral component of plasma membrane	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	ChrI_A_nidulans_FGSC_A4	N/A	OG6_153020	276	3	N/A	N/A
AN7485	Aspergillus nidulans FGSC A4	224	3E-63	molecular_function;siderophore transmembrane transporter activity;transmembrane transporter activity	cellular response to iron ion starvation;siderophore transmembrane transport;transmembrane transport	integral component of membrane;integral component of plasma membrane	N/A	transmembrane transporter activity	siderophore transmembrane transport;transmembrane transport	12	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	ChrIV_A_nidulans_FGSC_A4	mirC	OG6_105688	1475	4	N/A	N/A
AN7800	Aspergillus nidulans FGSC A4	208	4E-57	enterobactin transmembrane transporter activity;siderophore transmembrane transporter activity;transmembrane transporter activity	iron ion transport;siderophore transmembrane transport;transmembrane transport	integral component of membrane;integral component of plasma membrane	N/A	transmembrane transporter activity	iron ion homeostasis;transmembrane transport	11	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	ChrIV_A_nidulans_FGSC_A4	mirA	OG6_531013	35	0	N/A	N/A
AN8365	Aspergillus nidulans FGSC A4	137	4E-32	molecular_function	N/A	N/A	N/A	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	ChrV_A_nidulans_FGSC_A4	N/A	OG6_153020	276	3	N/A	N/A
AN8499	Aspergillus nidulans FGSC A4	194	2E-52	molecular_function	N/A	N/A	N/A	transmembrane transporter activity	transmembrane transport	11	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	ChrV_A_nidulans_FGSC_A4	N/A	OG6_105688	1475	4	N/A	N/A
AN8540	Aspergillus nidulans FGSC A4	175	2E-45	molecular_function;transmembrane transporter activity	cellular response to iron ion starvation;ferric triacetylfusarinine C import into cell;transmembrane transport	integral component of membrane;integral component of plasma membrane	N/A	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	ChrV_A_nidulans_FGSC_A4	mirB	OG6_153020	276	3	N/A	N/A
AO090001000065	Aspergillus oryzae RIB40	200	4E-54	molecular_function	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	12	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	Chr2_A_oryzae_RIB40	N/A	OG6_105688	1468	11	N/A	N/A
AO090001000692	Aspergillus oryzae RIB40	264	7E-78	molecular_function	N/A	N/A	integral component of membrane	transmembrane transporter activity	siderophore transmembrane transport;transmembrane transport	12	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	Chr2_A_oryzae_RIB40	N/A	OG6_105688	1468	11	N/A	N/A
AO090005000166	Aspergillus oryzae RIB40	144	2E-34	molecular_function	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	Chr1_A_oryzae_RIB40	N/A	OG6_105688	1468	11	N/A	N/A
AO090005000471	Aspergillus oryzae RIB40	431	1E-142	N/A	N/A	N/A	cell surface;cytoplasm;cytoplasmic vesicle;endosome;integral component of membrane;plasma membrane	ferrichrome transmembrane transporter activity;siderophore uptake transmembrane transporter activity;transmembrane transporter activity	cellular iron ion homeostasis;cellular response to drug;ferrichrome import into cell;siderophore transport;transmembrane transport	14	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	Chr1_A_oryzae_RIB40	N/A	OG6_105688	1468	11	N/A	N/A
AO090009000061	Aspergillus oryzae RIB40	239	6E-69	molecular_function	N/A	N/A	N/A	transmembrane transporter activity	transmembrane transport	12	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	Chr1_A_oryzae_RIB40	N/A	OG6_105688	1468	11	N/A	N/A
AO090010000222	Aspergillus oryzae RIB40	167	3E-42	molecular_function	N/A	N/A	N/A	transmembrane transporter activity	ferric triacetylfusarinine C import into cell;transmembrane transport	14	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	Chr8_A_oryzae_RIB40	N/A	OG6_105688	1468	11	N/A	N/A
AO090011000268	Aspergillus oryzae RIB40	185	8E-49	molecular_function	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	9	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	Chr7_A_oryzae_RIB40	N/A	OG6_105688	1468	11	N/A	N/A
AO090011000331	Aspergillus oryzae RIB40	168	4E-43	N/A	N/A	cellular_component	integral component of membrane	N/A	ferric triacetylfusarinine C import into cell	13	N/A	PF06609	IPR001411;IPR036259	N/A	Tetracycline resistance protein/drug resistance transporter;MFS transporter superfamily	Chr7_A_oryzae_RIB40	N/A	OG6_153020	276	3	N/A	N/A
AO090023000049	Aspergillus oryzae RIB40	126	2E-28	molecular_function	N/A	N/A	integral component of membrane	transmembrane transporter activity	ferric triacetylfusarinine C import into cell;transmembrane transport	12	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	Chr3_A_oryzae_RIB40	N/A	OG6_105688	1468	11	N/A	N/A
AO090026000039	Aspergillus oryzae RIB40	171	1E-43	N/A	N/A	cellular_component	N/A	transmembrane transporter activity	N/A	12	N/A	PF06609	IPR001411;IPR036259	N/A	Tetracycline resistance protein/drug resistance transporter;MFS transporter superfamily	Chr3_A_oryzae_RIB40	N/A	OG6_105688	1468	11	N/A	N/A
AO090026000144	Aspergillus oryzae RIB40	167	1E-42	molecular_function	N/A	N/A	N/A	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	Chr3_A_oryzae_RIB40	N/A	OG6_153020	276	3	N/A	N/A
AO090038000485	Aspergillus oryzae RIB40	202	5E-55	N/A	N/A	N/A	integral component of membrane	enterobactin transmembrane transporter activity;transmembrane transporter activity	iron ion transport;transmembrane transport	11	N/A	PF07690	IPR011701;IPR036259	Major facilitator superfamily	Major facilitator superfamily;MFS transporter superfamily	Chr6_A_oryzae_RIB40	N/A	OG6_105688	1468	11	N/A	N/A
AO090038000498	Aspergillus oryzae RIB40	115	5E-25	molecular_function	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR011701;IPR036259	Major facilitator superfamily	Major facilitator superfamily;MFS transporter superfamily	Chr6_A_oryzae_RIB40	N/A	OG6_105688	1468	11	N/A	N/A
AO090103000165	Aspergillus oryzae RIB40	182	9E-48	molecular_function	N/A	N/A	integral component of membrane	transmembrane transporter activity	ferric triacetylfusarinine C import into cell;transmembrane transport	14	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	Chr8_A_oryzae_RIB40	N/A	OG6_153020	276	3	N/A	N/A
